"motusRecvID","recvProjectID","receiverID","receiverType","recvDeployID","deploymentStatus","deploymentName","siteName","dtStart","dtEnd","tsStart","tsEnd","latitude","longitude","elevation","isMobile","macAddress","locationPrecision"
"685","2","SG-4002BBBK0010","SENSORGNOME","2258","terminated","Middle Ohio","Middle Ohio","2014-11-20 00:00:00 +00:00","2015-05-23 17:00:00 +00:00","1416441600","1432400400","43.92472000","-65.40418000","","false","0","Exact"
"685","2","SG-4002BBBK0010","SENSORGNOME","1131","terminated","Middle Ohio","Middle Ohio","2014-10-02 21:30:00 +00:00","2014-11-20 00:00:00 +00:00","1412285400","1416441600","43.92472000","-65.40418000","","false","0","Exact"
"1180","2","SG-4002BBBK0360","SENSORGNOME","2187","terminated","Joggins","Joggins","2014-11-24 00:00:00 +00:00","2015-01-27 00:00:00 +00:00","1416787200","1422316800","45.69514000","-64.45016000","","false","0","Exact"
"1180","2","SG-4002BBBK0360","SENSORGNOME","2188","terminated","Joggins","Joggins","2015-05-15 00:00:00 +00:00","2016-04-16 20:00:00 +00:00","1431648000","1460836800","45.69514000","-64.45016000","","false","0","Exact"
"1180","2","SG-4002BBBK0360","SENSORGNOME","2020","terminated","Joggins","Joggins","2014-10-01 00:00:00 +00:00","2014-11-24 00:00:00 +00:00","1412121600","1416787200","45.69514000","-64.45016000","","false","0","Exact"
"1180","2","SG-4002BBBK0360","SENSORGNOME","2972","active","Joggins","Joggins","2016-04-16 20:00:00 +00:00","","1460836800","","45.69510000","-64.45020000","","false","0","Exact"
"1181","2","SG-4712BB000550","SENSORGNOME","2247","terminated","West Bay","West Bay","2014-07-23 15:32:00 +00:00","2015-06-12 17:00:00 +00:00","1406129520","1434128400","45.37200000","-64.40300000","","false","0","Exact"
"1192","2","SG-4005BBBK4310","SENSORGNOME","2048","terminated","East Walton","East Walton","2015-06-05 17:50:00 +00:00","2015-11-30 16:30:00 +00:00","1433526600","1448901000","45.24990000","-63.95710000","","false","0","Exact"
"1192","2","SG-4005BBBK4310","SENSORGNOME","2977","terminated","East Walton","East Walton","2016-04-17 14:30:00 +00:00","2016-07-19 18:40:00 +00:00","1460903400","1468953599.9999998","45.24990000","-63.95710000","","false","0","Exact"
"1192","2","SG-4005BBBK4310","SENSORGNOME","2674","terminated","East Walton","East Walton","2015-11-30 16:30:00 +00:00","2016-04-17 14:30:00 +00:00","1448901000","1460903400","45.24990000","-63.95710000","","false","0","Exact"
"1192","2","SG-4005BBBK4310","SENSORGNOME","3569","terminated","East Walton","East Walton","2016-11-08 19:45:00 +00:00","2017-04-20 18:05:00 +00:00","1478634300","1492711500.0000002","45.24990000","-63.95710000","","false","0","Exact"
"1192","2","SG-4005BBBK4310","SENSORGNOME","3289","terminated","East Walton","East Walton","2016-07-19 18:40:00 +00:00","2016-11-08 19:45:00 +00:00","1468953599.9999998","1478634300","45.24990000","-63.95710000","","false","0","Exact"
"1192","2","SG-4005BBBK4310","SENSORGNOME","3928","terminated","East Walton","East Walton","2017-04-20 18:05:00 +00:00","2017-11-17 13:53:00 +00:00","1492711500.0000002","1510926780","45.24990000","-63.95710000","","false","0","Exact"
"1192","2","SG-4005BBBK4310","SENSORGNOME","4426","active","East Walton","East Walton","2017-11-17 13:53:00 +00:00","","1510926780","","45.24990000","-63.95710000","","false","0","Exact"
"1273","2","SG-4000BBBK9350","SENSORGNOME","3950","terminated","Cape Enrage 2","Cape Enrage","2017-04-26 14:05:00 +00:00","2017-07-17 00:00:00 +00:00","1493215500","1500249600","45.59520000","-64.78060000","","false","0","Exact"
"1273","2","SG-4000BBBK9350","SENSORGNOME","3287","terminated","Cape Enrage 2","Cape Enrage","2016-07-20 13:40:00 +00:00","2016-11-12 17:20:00 +00:00","1469022000","1478971200.0000002","45.59520000","-64.78060000","","false","0","Exact"
"1273","2","SG-4000BBBK9350","SENSORGNOME","3573","terminated","Cape Enrage 2","Cape Enrage","2016-11-12 17:20:00 +00:00","2017-04-26 14:05:00 +00:00","1478971200.0000002","1493215500","45.59520000","-64.78060000","","false","0","Exact"
"1273","2","SG-4000BBBK9350","SENSORGNOME","2971","terminated","Cape Enrage 2","Cape Enrage","2016-04-16 15:30:00 +00:00","2016-07-20 13:40:00 +00:00","1460820600","1469022000","45.59520000","-64.78060000","","false","0","Exact"
"1273","2","SG-4000BBBK9350","SENSORGNOME","2271","terminated","Cape Enrage 2","Cape Enrage","2015-05-21 20:00:00 +00:00","2016-04-16 00:00:00 +00:00","1432238400","1460764800","45.59520000","-64.78060000","","false","0","Exact"
"1292","2","SG-4000BBBK9330","SENSORGNOME","2320","terminated","West Bay2","West Bay","2015-06-12 19:12:00 +00:00","2016-04-26 14:42:00 +00:00","1434136319.9999998","1461681719.9999998","45.37180000","-64.40350000","","false","0","Exact"
"1292","2","SG-4000BBBK9330","SENSORGNOME","3038","terminated","West Bay2","West Bay","2016-04-26 14:42:00 +00:00","2016-11-13 15:15:00 +00:00","1461681719.9999998","1479050100","45.37180000","-64.40350000","","false","0","Exact"
"1292","2","SG-4000BBBK9330","SENSORGNOME","3643","terminated","West Bay 2","West Bay","2016-11-13 15:15:00 +00:00","2017-04-17 17:20:00 +00:00","1479050100","1492449600.0000002","45.37180000","-64.40350000","","false","0","Exact"
"1292","2","SG-4000BBBK9330","SENSORGNOME","3925","terminated","West Bay 2","West Bay","2017-04-17 17:20:00 +00:00","2017-11-16 15:45:00 +00:00","1492449600.0000002","1510847100","45.37180000","-64.40350000","","false","0","Exact"
"1292","2","SG-4000BBBK9330","SENSORGNOME","4429","active","West Bay","West Bay","2017-11-16 15:45:00 +00:00","","1510847100","","45.37180000","-64.40350000","","false","0","Exact"
"1293","2","SG-4000BBBK9550","SENSORGNOME","3290","active","Selma2","Selma2","2016-07-19 19:30:00 +00:00","","1468956600","","45.33380000","-63.54070000","","false","0","Exact"
"1293","2","SG-4000BBBK9550","SENSORGNOME","3035","terminated","Selma2","Selma2","2016-04-25 17:20:00 +00:00","2016-07-19 19:30:00 +00:00","1461604800.0000002","1468956600","45.33380000","-63.54070000","","false","0","Exact"
"1293","2","SG-4000BBBK9550","SENSORGNOME","2317","terminated","Selma2","Selma2","2015-06-05 16:35:00 +00:00","2016-04-25 17:20:00 +00:00","1433522100.0000002","1461604800.0000002","45.33380000","-63.54070000","","false","0","Exact"
"1294","2","SG-4001BBBK1750","SENSORGNOME","2318","terminated","Kouchibouguac2","Kouchibouguac","2015-06-08 17:25:00 +00:00","2015-11-14 16:40:00 +00:00","1433784300","1447519200","46.77520000","-64.95550000","","false","0","Exact"
"1294","2","SG-4001BBBK1750","SENSORGNOME","2966","terminated","Kouchibouguac2","Kouchibouguac","2016-04-11 19:47:00 +00:00","2016-11-20 14:25:00 +00:00","1460404020","1479651900","46.77520000","-64.95550000","","false","0","Exact"
"1294","2","SG-4001BBBK1750","SENSORGNOME","2715","terminated","Kouchibouguac2","Kouchibouguac","2015-11-14 16:40:00 +00:00","2016-04-11 09:47:00 +00:00","1447519200","1460368020","46.77520000","-64.95550000","","false","0","Exact"
"1294","2","SG-4001BBBK1750","SENSORGNOME","3646","terminated","Kouchibouguac2","Kouchibouguac","2016-11-20 14:25:00 +00:00","2017-05-12 13:07:00 +00:00","1479651900","1494594420","46.77520000","-64.95550000","","false","0","Exact"
"1294","2","SG-4001BBBK1750","SENSORGNOME","4032","terminated","Kouchibouguac2","Kouchibouguac","2017-05-12 13:07:00 +00:00","2017-11-07 15:25:00 +00:00","1494594420","1510068299.9999998","46.77520000","-64.95550000","","false","0","Exact"
"1294","2","SG-4001BBBK1750","SENSORGNOME","4444","active","Kouchibouguac","Kouchibouguac","2017-11-07 15:25:00 +00:00","","1510068299.9999998","","46.77520000","-64.95550000","","false","0","Exact"
"1295","2","SG-4002BBBK1980","SENSORGNOME","4436","active","Mount Thom","Mount Thom","2017-11-13 18:40:00 +00:00","","1510598399.9999998","","45.55480000","-62.98590000","","false","0","Exact"
"1295","2","SG-4002BBBK1980","SENSORGNOME","3981","terminated","Mount Thom","Mount Thom","2017-05-02 12:47:00 +00:00","2017-11-13 18:40:00 +00:00","1493729220","1510598399.9999998","45.55480000","-62.98590000","","false","0","Exact"
"1295","2","SG-4002BBBK1980","SENSORGNOME","3568","terminated","Mount Thom","Mount Thom","2016-11-18 17:40:00 +00:00","2017-05-02 12:47:00 +00:00","1479490799.9999998","1493729220","45.55480000","-62.98590000","","false","0","Exact"
"1295","2","SG-4002BBBK1980","SENSORGNOME","2700","terminated","Mount Thom","Mount Thom","2015-11-20 14:20:00 +00:00","2016-04-26 19:20:00 +00:00","1448029200.0000002","1461698400","45.55480000","-62.98590000","","false","0","Exact"
"1295","2","SG-4002BBBK1980","SENSORGNOME","3039","terminated","Mount Thom","Mount Thom","2016-04-26 19:20:00 +00:00","2016-11-08 17:40:00 +00:00","1461698400","1478626799.9999998","45.55480000","-62.98590000","","false","0","Exact"
"1295","2","SG-4002BBBK1980","SENSORGNOME","2319","terminated","Mount Thom","Mount Thom","2015-06-05 14:19:00 +00:00","2015-11-20 14:20:00 +00:00","1433513940.0000002","1448029200.0000002","45.55480000","-62.98590000","","false","0","Exact"
"1347","2","SG-4000BBBK9450","SENSORGNOME","2396","terminated","Skyline","Skyline","2015-06-30 16:27:00 +00:00","2015-11-19 19:30:00 +00:00","1435681620","1447961400","46.74840000","-60.89080000","","false","0","Exact"
"1347","2","SG-4000BBBK9450","SENSORGNOME","3053","terminated","Skyline","Skyline","2016-04-30 14:00:00 +00:00","2016-11-23 17:10:00 +00:00","1462024800","1479920999.9999998","46.74840000","-60.89080000","","false","0","Exact"
"1347","2","SG-4000BBBK9450","SENSORGNOME","2704","terminated","Skyline","Skyline","2015-11-19 19:30:00 +00:00","2016-04-30 14:00:00 +00:00","1447961400","1462024800","46.74840000","-60.89080000","","false","0","Exact"
"1347","2","SG-4000BBBK9450","SENSORGNOME","3650","terminated","Skyline","Skyline","2016-11-23 17:10:00 +00:00","2017-05-05 20:50:00 +00:00","1479920999.9999998","1494017400","46.74840000","-60.89080000","","false","0","Exact"
"1347","2","SG-4000BBBK9450","SENSORGNOME","3980","terminated","Skyline","Skyline","2017-05-05 20:50:00 +00:00","2017-11-13 13:40:00 +00:00","1494017400","1510580400","46.74840000","-60.89080000","","false","0","Exact"
"1347","2","SG-4000BBBK9450","SENSORGNOME","4435","active","Skyline","Skyline","2017-11-13 13:40:00 +00:00","","1510580400","","46.74840000","-60.89080000","","false","0","Exact"
"1348","2","SG-4005BBBK3230","SENSORGNOME","4438","active","Louisbourg","Louisbourg","2017-11-12 18:50:00 +00:00","","1510512600.0000002","","45.88570000","-59.98250000","","false","0","Exact"
"1348","2","SG-4005BBBK3230","SENSORGNOME","3979","terminated","Louisbourg","Louisbourg","2017-05-05 12:51:00 +00:00","2017-11-12 18:50:00 +00:00","1493988660","1510512600.0000002","45.88570000","-59.98250000","","false","0","Exact"
"1348","2","SG-4005BBBK3230","SENSORGNOME","3649","terminated","Louisbourg","Louisbourg","2016-11-23 11:30:00 +00:00","2017-05-05 12:51:00 +00:00","1479900600","1493988660","45.88570000","-59.98250000","","false","0","Exact"
"1348","2","SG-4005BBBK3230","SENSORGNOME","2702","terminated","Louisbourg","Louisbourg","2015-11-19 13:10:00 +00:00","2016-04-29 15:30:00 +00:00","1447938599.9999998","1461943800","45.88570000","-59.98250000","","false","0","Exact"
"1348","2","SG-4005BBBK3230","SENSORGNOME","3047","terminated","Louisbourg","Louisbourg","2016-04-29 15:30:00 +00:00","2016-11-23 11:30:00 +00:00","1461943800","1479900600","45.88570000","-59.98250000","","false","0","Exact"
"1348","2","SG-4005BBBK3230","SENSORGNOME","2397","terminated","Louisbourg","Louisbourg","2015-07-02 15:42:00 +00:00","2015-11-19 13:10:00 +00:00","1435851720","1447938599.9999998","45.88570000","-59.98250000","","false","0","Exact"
"1395","2","SG-4001BBBK2360","SENSORGNOME","3015","terminated","Brier2","Brier Island","2016-04-18 19:30:00 +00:00","2016-06-29 18:30:00 +00:00","1461007800","1467225000","44.27540000","-66.34930000","","false","0","Exact"
"1395","2","SG-4001BBBK2360","SENSORGNOME","3240","terminated","Brier2","Brier Island","2016-06-30 18:30:00 +00:00","2016-11-05 14:25:00 +00:00","1467311400","1478355900","44.27540000","-66.34930000","","false","0","Exact"
"1395","2","SG-4001BBBK2360","SENSORGNOME","2693","terminated","Brier2","Brier Island","2015-11-22 12:00:00 +00:00","2016-04-18 19:30:00 +00:00","1448193600","1461007800","44.27540000","-66.34930000","","false","0","Exact"
"1395","2","SG-4001BBBK2360","SENSORGNOME","2496","terminated","Brier2","Brier Island","2015-07-27 10:40:00 +00:00","2015-11-22 12:00:00 +00:00","1437993600","1448193600","44.27540000","-66.34930000","","false","0","Exact"
"1395","2","SG-4001BBBK2360","SENSORGNOME","3561","terminated","Brier2","Brier Island","2016-11-05 14:25:00 +00:00","2017-04-09 14:40:00 +00:00","1478355900","1491748799.9999998","44.27540000","-66.34930000","","false","0","Exact"
"1395","2","SG-4001BBBK2360","SENSORGNOME","3914","terminated","Brier2","Brier Island","2017-04-09 14:40:00 +00:00","2017-08-21 00:00:00 +00:00","1491748799.9999998","1503273600","44.27540000","-66.34930000","","false","0","Exact"
"1395","2","SG-4001BBBK2360","SENSORGNOME","4416","active","East Kemptville","East Kemptville","2017-11-20 17:58:00 +00:00","","1511200680","","44.10980000","-65.68170000","","false","0","Exact"
"1395","2","SG-4001BBBK2360","SENSORGNOME","4274","terminated","East Kemptville","East Kemptville","2017-09-15 13:00:00 +00:00","2017-11-20 17:58:00 +00:00","1505480400","1511200680","44.10980000","-65.68170000","","false","0","Exact"
"1397","2","SG-4000BBBK9270","SENSORGNOME","2500","terminated","Tangier (Mooseland)","Tangier (Mooseland)","2015-07-31 22:40:00 +00:00","2015-11-03 19:20:00 +00:00","1438382400","1446578400","44.93660000","-62.78380000","","false","0","Exact"
"1398","2","SG-4002BBBK2240","SENSORGNOME","2501","terminated","Truro","Truro","2015-08-03 12:00:00 +00:00","2015-11-15 15:50:00 +00:00","1438603200","1447602600.0000002","45.36730000","-63.34300000","","false","0","Exact"
"1398","2","SG-4002BBBK2240","SENSORGNOME","2713","terminated","Truro","Truro","2015-11-15 15:50:00 +00:00","2016-04-25 17:30:00 +00:00","1447602600.0000002","1461605400","45.36730000","-63.34300000","","false","0","Exact"
"1398","2","SG-4002BBBK2240","SENSORGNOME","3036","terminated","Truro","Truro","2016-04-25 17:30:00 +00:00","2016-07-19 20:20:00 +00:00","1461605400","1468959600.0000002","45.36730000","-63.34300000","","false","0","Exact"
"1398","2","SG-4002BBBK2240","SENSORGNOME","4430","active","Truro","Truro","2017-11-16 18:55:00 +00:00","","1510858500","","45.36730000","-63.34300000","","false","0","Exact"
"1398","2","SG-4002BBBK2240","SENSORGNOME","3949","terminated","Truro","Truro","2017-04-20 13:00:00 +00:00","2017-11-16 18:55:00 +00:00","1492693200","1510858500","45.36730000","-63.34300000","","false","0","Exact"
"1398","2","SG-4002BBBK2240","SENSORGNOME","3627","terminated","Truro","Truro","2016-11-13 18:55:00 +00:00","2017-04-20 13:00:00 +00:00","1479063300","1492693200","45.36730000","-63.34300000","","false","0","Exact"
"1398","2","SG-4002BBBK2240","SENSORGNOME","3291","terminated","Truro","Truro","2016-07-19 20:20:00 +00:00","2016-11-13 18:55:00 +00:00","1468959600.0000002","1479063300","45.36730000","-63.34300000","","false","0","Exact"
"1399","2","SG-4001BBBK0980","SENSORGNOME","2502","terminated","East Kemptville","East Kemptville","2015-08-04 17:40:00 +00:00","2015-11-24 13:00:00 +00:00","1438709999.9999998","1448370000","44.10975000","-65.68174000","","false","0","Exact"
"1412","2","SG-4002BBBK0170","SENSORGNOME","2532","terminated","Middle Ohio2","Middle Ohio","2015-08-03 19:30:00 +00:00","2015-11-07 00:00:00 +00:00","1438630200","1446854400","43.92470000","-65.40420000","","false","0","Exact"
"1413","2","SG-4001BBBK8700","SENSORGNOME","2533","terminated","Port George 2","Port George","2015-08-29 12:30:00 +00:00","2015-11-21 12:10:00 +00:00","1440851400","1448107800","45.00510000","-65.11850000","","false","0","Exact"
"1413","2","SG-4001BBBK8700","SENSORGNOME","2695","terminated","Port George 2","Port George","2015-11-21 12:10:00 +00:00","2016-04-18 12:20:00 +00:00","1448107800","1460982000.0000002","45.00510000","-65.11850000","","false","0","Exact"
"1413","2","SG-4001BBBK8700","SENSORGNOME","3011","terminated","Port George 2","Port George","2016-04-18 12:20:00 +00:00","2016-11-26 15:40:00 +00:00","1460982000.0000002","1480174799.9999998","45.00510000","-65.11850000","","false","0","Exact"
"1413","2","SG-4001BBBK8700","SENSORGNOME","3658","terminated","Port George 2","Port George","2016-11-26 15:40:00 +00:00","2017-04-10 16:55:00 +00:00","1480174799.9999998","1491843299.9999998","45.00510000","-65.11850000","","false","0","Exact"
"1413","2","SG-4001BBBK8700","SENSORGNOME","3919","terminated","Port George 2","Port George","2017-04-10 16:55:00 +00:00","2017-11-19 13:38:00 +00:00","1491843299.9999998","1511098680","45.00510000","-65.11850000","","false","0","Exact"
"1413","2","SG-4001BBBK8700","SENSORGNOME","4418","active","Port George","Port George","2017-11-19 13:38:00 +00:00","","1511098680","","45.00510000","-65.11850000","","false","0","Exact"
"1444","2","SG-4002BBBK2630","SENSORGNOME","4421","active","Kejimkujik","Kejimkujik","2017-11-19 17:10:00 +00:00","","1511111399.9999998","","44.40350000","-65.21930000","","false","0","Exact"
"1444","2","SG-4002BBBK2630","SENSORGNOME","3916","terminated","Kejimkujik2","Kejimkujik","2017-04-10 11:44:00 +00:00","2017-11-19 17:10:00 +00:00","1491824640","1511111399.9999998","44.40350000","-65.21930000","","false","0","Exact"
"1444","2","SG-4002BBBK2630","SENSORGNOME","3564","terminated","Kejimkujik2","Kejimkujik","2016-11-06 13:25:00 +00:00","2017-04-10 11:44:00 +00:00","1478438699.9999998","1491824640","44.40350000","-65.21930000","","false","0","Exact"
"1444","2","SG-4002BBBK2630","SENSORGNOME","3025","terminated","Kejimkujik2","Kejimkujik","2016-04-22 14:00:00 +00:00","2016-11-06 13:25:00 +00:00","1461333600","1478438699.9999998","44.40350000","-65.21930000","","false","0","Exact"
"1444","2","SG-4002BBBK2630","SENSORGNOME","2698","terminated","Kejimkujik2","Kejimkujik","2015-11-21 16:45:00 +00:00","2016-04-22 14:00:00 +00:00","1448124300","1461333600","44.40350000","-65.21930000","","false","0","Exact"
"1444","2","SG-4002BBBK2630","SENSORGNOME","2582","terminated","Kejimkujik2","Kejimkujik","2015-09-30 15:30:00 +00:00","2015-11-21 16:45:00 +00:00","1443627000","1448124300","44.40350000","-65.21930000","","false","0","Exact"
"1446","2","SG-4001BBBK2010","SENSORGNOME","2690","terminated","Pubnico2","Pubnico","2015-11-23 16:00:00 +00:00","2016-03-06 19:30:00 +00:00","1448294400","1457292600","43.65430000","-65.76280000","","false","0","Exact"
"1446","2","SG-4001BBBK2010","SENSORGNOME","3024","terminated","Pubnico2","Pubnico","2016-04-20 22:00:00 +00:00","2016-07-17 16:50:00 +00:00","1461189600","1468774200.0000002","43.65430000","-65.76280000","","false","0","Exact"
"1446","2","SG-4001BBBK2010","SENSORGNOME","2936","terminated","Pubnico2","Pubnico","2016-03-06 19:30:00 +00:00","2016-04-20 22:00:00 +00:00","1457292600","1461189600","43.65430000","-65.76280000","","false","0","Exact"
"1446","2","SG-4001BBBK2010","SENSORGNOME","3662","terminated","Pubnico2","Pubnico","2016-11-30 12:15:00 +00:00","2017-04-08 18:30:00 +00:00","1480508100","1491676200","43.65430000","-65.76280000","","false","0","Exact"
"1446","2","SG-4001BBBK2010","SENSORGNOME","3295","terminated","Pubnico2","Pubnico","2016-07-17 16:50:00 +00:00","2016-11-30 12:15:00 +00:00","1468774200.0000002","1480508100","43.65430000","-65.76280000","","false","0","Exact"
"1446","2","SG-4001BBBK2010","SENSORGNOME","3306","terminated","Pubnico 2","Pubnico","2015-10-15 16:00:00 +00:00","2015-10-15 19:00:00 +00:00","1444924800","1444935600","43.65430000","-65.76280000","","false","0","Exact"
"1446","2","SG-4001BBBK2010","SENSORGNOME","4405","terminated","Pubnico","Pubnico","2017-04-08 18:30:00 +00:00","2017-11-21 12:38:00 +00:00","1491676200","1511267880","43.65430000","-65.76280000","","false","0","Exact"
"1446","2","SG-4001BBBK2010","SENSORGNOME","4406","active","Pubnico","Pubnico","2017-11-21 12:38:00 +00:00","","1511267880","","43.65430000","-65.76280000","","false","0","Exact"
"1447","2","SG-4001BBBK1660","SENSORGNOME","4419","active","Hampton","Hampton","2017-11-19 14:45:00 +00:00","","1511102700","","44.90580000","-65.35090000","","false","0","Exact"
"1447","2","SG-4001BBBK1660","SENSORGNOME","3566","terminated","Hampton2","Hampton","2016-11-06 16:20:00 +00:00","2017-04-10 15:15:00 +00:00","1478449200","1491837300","44.90580000","-65.35090000","","false","0","Exact"
"1447","2","SG-4001BBBK1660","SENSORGNOME","3918","terminated","Hampton2","Hampton","2017-04-10 15:15:00 +00:00","2017-11-19 14:45:00 +00:00","1491837300","1511102700","44.90580000","-65.35090000","","false","0","Exact"
"1447","2","SG-4001BBBK1660","SENSORGNOME","3012","terminated","Hampton2","Hampton","2016-04-18 14:20:00 +00:00","2016-11-06 16:20:00 +00:00","1460989200.0000002","1478449200","44.90580000","-65.35090000","","false","0","Exact"
"1447","2","SG-4001BBBK1660","SENSORGNOME","2696","terminated","Hampton2","Hampton","2015-11-21 13:50:00 +00:00","2016-04-18 14:20:00 +00:00","1448113800.0000002","1460989200.0000002","44.90580000","-65.35090000","","false","0","Exact"
"1447","2","SG-4001BBBK1660","SENSORGNOME","2586","terminated","Hampton2","Hampton","2015-09-25 16:00:00 +00:00","2015-11-21 13:50:00 +00:00","1443196800","1448113800.0000002","44.90580000","-65.35090000","","false","0","Exact"
"1488","2","SG-4001BBBK2600","SENSORGNOME","2681","active","Kingsburg2","Kingsburg","2015-11-20 18:06:00 +00:00","","1448042760","","44.26740000","-64.25950000","","false","0","Exact"
"1489","2","SG-4000BBBK9200","SENSORGNOME","2682","terminated","Stanton2 (Digby Neck)","Stanton (Digby Neck)","2015-09-24 15:35:00 +00:00","2015-11-22 15:20:00 +00:00","1443108900","1448205600.0000002","44.42970000","-66.16540000","","false","0","Exact"
"1489","2","SG-4000BBBK9200","SENSORGNOME","2683","terminated","Stanton2 (Digby Neck)","Stanton (Digby Neck)","2015-11-22 15:20:00 +00:00","2016-04-18 00:00:00 +00:00","1448205600.0000002","1460937600","44.42970000","-66.16540000","","false","0","Exact"
"1489","2","SG-4000BBBK9200","SENSORGNOME","3016","terminated","Stanton2 (Digby Neck)","Stanton (Digby Neck)","2016-04-18 21:45:00 +00:00","2016-06-29 12:00:00 +00:00","1461015900","1467201600","44.42970000","-66.16540000","","false","0","Exact"
"1489","2","SG-4000BBBK9200","SENSORGNOME","3241","terminated","Stanton2 (Digby Neck)","Stanton (Digby Neck)","2016-06-29 12:00:00 +00:00","2016-11-05 17:25:00 +00:00","1467201600","1478366700","44.42970000","-66.16540000","","false","0","Exact"
"1489","2","SG-4000BBBK9200","SENSORGNOME","3915","terminated","Stanton2 (Digby Neck)","Stanton (Digby Neck)","2017-04-09 22:00:00 +00:00","2017-11-20 14:20:00 +00:00","1491775200","1511187600.0000002","44.42970000","-66.16540000","","false","0","Exact"
"1489","2","SG-4000BBBK9200","SENSORGNOME","3562","terminated","Stanton2 (Digby Neck)","Stanton (Digby Neck)","2016-11-05 17:25:00 +00:00","2017-04-09 22:00:00 +00:00","1478366700","1491775200","44.42970000","-66.16540000","","false","0","Exact"
"1489","2","SG-4000BBBK9200","SENSORGNOME","4413","active","Digby Neck","Stanton (Digby Neck)","2017-11-20 14:20:00 +00:00","","1511187600.0000002","","44.42970000","-66.16540000","","false","0","Exact"
"1490","2","SG-4002BBBK0020","SENSORGNOME","4407","active","Shag Harbour","Shag Harbour","2017-11-21 13:30:00 +00:00","","1511271000","","43.49320000","-65.71710000","","false","0","Exact"
"1490","2","SG-4002BBBK0020","SENSORGNOME","3663","terminated","Shag Harbour 2","Shag Harbour","2016-11-30 12:50:00 +00:00","2017-04-08 17:38:00 +00:00","1480510200.0000002","1491673080","43.49320000","-65.71710000","","false","0","Exact"
"1490","2","SG-4002BBBK0020","SENSORGNOME","3294","terminated","Shag Harbour 2","Shag Harbour","2016-07-17 16:00:00 +00:00","2016-11-30 12:50:00 +00:00","1468771200","1480510200.0000002","43.49320000","-65.71710000","","false","0","Exact"
"1490","2","SG-4002BBBK0020","SENSORGNOME","3909","terminated","Shag Harbour 2","Shag Harbour","2017-04-08 17:38:00 +00:00","2017-11-21 13:30:00 +00:00","1491673080","1511271000","43.49320000","-65.71710000","","false","0","Exact"
"1490","2","SG-4002BBBK0020","SENSORGNOME","3023","terminated","Shag Harbour2","Shag Harbour","2016-04-20 20:20:00 +00:00","2016-07-17 16:00:00 +00:00","1461183600.0000002","1468771200","43.49320000","-65.71710000","","false","0","Exact"
"1490","2","SG-4002BBBK0020","SENSORGNOME","2941","terminated","Shag Harbour2","Shag Harbour","2016-03-22 16:00:00 +00:00","2016-04-20 20:20:00 +00:00","1458662400","1461183600.0000002","43.49300000","-65.71710000","","false","0","Exact"
"1490","2","SG-4002BBBK0020","SENSORGNOME","2691","terminated","Shag Harbour2","Shag Harbour","2015-11-23 18:50:00 +00:00","2016-03-22 16:00:00 +00:00","1448304600.0000002","1458662400","43.49300000","-65.71710000","","false","0","Exact"
"1492","2","SG-4000BBBK9340","SENSORGNOME","2717","terminated","Gardner Creek 2","Gardner Creek","2015-11-12 18:24:00 +00:00","2016-04-14 15:40:00 +00:00","1447352640","1460648399.9999998","45.26050000","-65.74290000","","false","0","Exact"
"1492","2","SG-4000BBBK9340","SENSORGNOME","2969","terminated","Gardner Creek 2","Gardner Creek","2016-04-14 15:40:00 +00:00","2016-11-12 14:15:00 +00:00","1460648399.9999998","1478960100","45.26050000","-65.74290000","","false","0","Exact"
"1492","2","SG-4000BBBK9340","SENSORGNOME","3951","terminated","Gardner Creek 2","Gardner Creek","2017-04-26 18:37:00 +00:00","2017-11-14 19:17:00 +00:00","1493231820","1510687020","45.26050000","-65.74290000","","false","0","Exact"
"1492","2","SG-4000BBBK9340","SENSORGNOME","3647","terminated","Gardner Creek 2","Gardner Creek","2016-11-12 14:15:00 +00:00","2017-04-26 18:37:00 +00:00","1478960100","1493231820","45.26050000","-65.74290000","","false","0","Exact"
"1492","2","SG-4000BBBK9340","SENSORGNOME","4434","active","Gardner Creek","Gardner Creek","2017-11-14 19:17:00 +00:00","","1510687020","","45.26050000","-65.74290000","","false","0","Exact"
"1598","2","SG-4002BBBK2530","SENSORGNOME","2905","active","Swallowtail","Swallowtail","2015-12-02 00:00:00 +00:00","","1449014400","","44.76500000","-66.73660000","","false","0","Exact"
"1599","2","SG-4001BBBK1670","SENSORGNOME","2906","active","Machias Seal Island","Machias Seal Island","2015-12-02 00:00:00 +00:00","","1449014400","","44.50230000","-67.10180000","","false","0","Exact"
"1609","2","SG-2712BB000055","SENSORGNOME","2943","terminated","Inkerman ","Inkerman","2016-04-01 08:00:00 +00:00","2016-04-11 12:49:00 +00:00","1459497600","1460378940.0000002","47.67050000","-64.76250000","","false","0","Exact"
"1610","2","SG-2712BB000175","SENSORGNOME","2944","terminated","Miscou - Mal Bay North","Miscou - Mal Bay Nor","2016-04-01 08:00:00 +00:00","2016-05-19 13:00:00 +00:00","1459497600","1463662800","47.99630000","-64.48610000","","false","0","Exact"
"1624","2","SG-4002BBBK1650","SENSORGNOME","2965","terminated","Inkerman2","Inkerman","2016-04-11 12:49:00 +00:00","2016-05-18 20:30:00 +00:00","1460378940.0000002","1463603400","47.67050000","-64.76250000","","false","0","Exact"
